col_277,col_168,col_88,col_270,col_283,col_8,col_258,col_187,col_76,col_171,col_147,col_68,col_176,col_23,col_286,col_119,col_174,col_24,col_25,col_250,col_274,col_55,col_49,col_45,col_256,col_31
-0.0036179718120035,-0.0030665391992471,-1.0199523313299617,0.2205743251662236,-2.0923256876362943,1.3376461626411549,1.673496894993603,0.2360819421833454,0.6567318944664404,-0.8783090888198934,2.076578662690141,0.3483735540197377,-1.667386934503638,0.1959446371566894,0.5812832695595284,-0.6456823027257466,0.5770195715531702,-0.3097407909161359,1.178853517276975,1.0532356889561756,0.6922071023593203,0.8005312981356145,1.635062162445669,1.4984328718375566,-1.133234958707101,1.5837199902257673
0.2599508367830706,0.0306758374451131,0.9205477099957424,-0.0412496527536653,0.6854262247534884,-1.6543207531026074,-0.05116966560418,0.8533622965671449,-0.3672847041210835,-0.343505434629715,-1.0069073924472902,-0.4203316219733123,0.0436765130240164,1.2186823826600826,-1.6517918937308351,2.05238185411291,0.6538173306342047,0.8306011699242215,-0.5705607200126832,-1.5454292113172452,-0.8082667163890492,-0.0179924863994227,0.1323719408684567,-1.335905634862967,0.0594837225230368,0.5020849243364658
-1.3518042527960883,0.4592951173573893,-3.277806135545511,0.7587312265466116,0.9333984877886866,0.377860458628696,0.9719930393866166,-0.7390099967305143,0.2000656134149855,-0.0762790300314886,0.2827134622162236,1.0863263685190343,1.938668729431794,-1.066968012895951,-0.5264867824731193,-0.7451766308262794,-0.2600099309303447,-1.145207573622418,1.957112815981305,2.1766388518489017,-1.399284389408563,0.7425410846111397,-0.7159813617823817,-0.852143818961974,0.2250243197001698,2.300832557668062
-0.4133980355559415,0.0027828159762587,-0.9367959248333924,-0.7812648917948998,1.1533289692356752,0.2443097915611124,0.7441978360101162,1.1236657101740168,0.3281726880102766,-0.3799410040217689,1.1230296920427651,-1.436388664909941,-0.5817037695989563,-2.1053136878717806,-0.0254782318694487,-1.6384739200742455,-0.077513768681531,-1.0161646987179105,0.2450854827499795,-2.0334973669738394,0.2213334305699421,-0.6300769312657735,0.6644292152466201,0.3895948742502855,1.0655139310011683,0.1985923491420768
3.081068810031423,0.0541066722943065,0.8424123608949644,0.513911605167184,-0.1489482606245575,-1.9921181257450888,0.0936660270259412,2.8317120516842764,1.2616111658758429,0.7412834531587971,0.6269710647341554,0.5669530238177011,0.8953090910552016,-0.994838277961962,-0.6518002216620913,-0.5576190410365144,-0.6768964219534254,2.7859776839820936,-0.7193933375609624,0.3517106704603168,0.2343280799604641,-1.0689956102703235,-0.3144428069604462,-0.1780593710463108,0.3609393008426029,-0.8310372268275409
1.716276503590313,1.029493846056997,-0.7789450578478021,-0.9004821470316375,-0.1051191156399574,1.674878905615508,-0.6344866895705683,0.4550662477536195,0.5926854058883866,0.042154758914846,-1.0568625229252149,0.0074846894861983,-1.0283989362087207,0.0785610194023961,-0.3188200973356973,-2.2410507660467567,0.8137490631975226,-1.1042096585483605,0.7026309901206856,1.422288460672266,-0.1162077284750603,-1.4994159045556077,1.0710252347631215,-1.1440631893830424,0.0447022726166919,0.2993250785774997
0.2619856596710838,-0.0812580326356543,0.9161829441245553,0.7517120207101036,1.153702305048134,1.2519440520740437,-0.2594212940747812,-2.004488912481872,0.1874012598207961,1.0640452665078044,-1.2527106958953709,0.4706952658585814,1.765336358459856,-2.0837075193946726,-1.0819870082485434,0.7045546007048029,-0.4704352033481483,0.3757875603660782,-0.2571044578368361,-1.732695810389898,0.2449330623573449,0.9604010692921946,-0.6440488713911748,0.8985945088734956,-0.903299965440073,0.0152504542541346
-0.2363915785882664,0.1840126036212462,0.0131275543882081,-1.201099840626962,0.3498687793864112,0.6186642429391307,1.4512016944701558,-0.8872197369328216,-2.3836565367148888,-0.8862853576969972,-0.9727510070336106,1.9775453041302429,1.7800312627444728,-1.036990907042853,0.0110797916333,1.2821669715902435,0.3247284158994031,1.2143852072446075,1.8937984583100853,-0.5379370239521016,-0.4703347092172268,0.2732183511227772,-0.3416517973042045,2.0146370359648147,-0.1947013944264059,-1.224556034709466
-0.5760148323659107,2.374599850515156,-0.806420568652415,0.7497220274388041,-1.7098876290325966,-0.0901417621900048,-0.4285144773534652,0.608800798545255,0.2792594106247787,-0.2858734060571952,-2.026515075999108,-0.3134589380850725,-1.58819790648524,0.1098671461593872,0.0826496377584712,-0.5187690118008359,-0.150529844613631,0.474125463308174,-1.1110971223622668,-0.2433255489799374,-1.187468923168543,3.4683114191733844,-0.935842781401078,-0.8380702165745997,-0.4265187089330703,0.7849683615218458
-0.8352029314993963,-0.8847235441918443,1.1243621347274573,-0.348184184520229,-0.6171170870539837,-0.9455746852563008,0.638920933556375,-1.3378610369841102,0.3162258949962576,0.5593330784422065,-0.6335380472688502,-2.257789126898428,0.9360217812974948,-0.9210168631218713,-1.5605199734910125,0.0143471060452192,-0.5624621241220245,0.00012217094803,-2.2192303041014227,0.9450819053397828,0.3706730210848675,0.6359477015655722,1.6787604913665042,0.876803621146541,1.903762867667068,-1.4052126753593115
-1.2678612108740437,-1.0863682550058504,-0.8968681608912643,-0.4177857298851828,-0.6197656706447098,-0.3746685763073207,-0.7413875810050653,0.4933443626716051,0.3988649027421808,2.501607307922146,-1.0883706363149364,1.4127728482155255,1.789554935392521,0.7187895003620408,0.4854687852716584,-0.8956301390949455,0.5863223705183075,0.1764930492378089,-2.5444066264455745,0.6728690742881238,-0.8565947438018497,-0.9478196620405064,0.8281608808624844,-0.9450095904805736,-0.7776620940043095,0.4830808084205146
0.1787810117080531,-0.4820709790409661,-1.515798595439458,0.6434488631821502,2.115524261222951,-1.1602293870732503,0.2990861012646876,-0.5158811910472114,0.1000277955225638,0.2669572828863566,2.206358754284014,-2.2462485754509345,-0.8083022564774475,-0.0716171093151179,-0.6067863946918108,0.6296365126448885,1.122608003417673,-1.129453421689714,-0.8448002775736712,0.883661565043681,-1.237951060183898,2.4801591011689434,0.6213781268431684,-0.6894359656770891,-1.2922214965471952,0.6883548693828531
-0.4292875303069261,-1.895026230341667,1.6051748598058786,-1.9969195424907649,0.3054961283187788,0.0993762925515446,-1.0547506357055654,-0.8856511860987485,-0.1632904751845522,1.4516560011422237,-2.059447929539221,-0.443313675360928,0.05288162818414,-0.0117310821951084,0.6042001853697517,-0.0154313968677233,0.630223344221225,-0.1336620537592524,0.5999369732138667,1.5621898400864276,0.2910290341522267,-0.5137800944593397,0.7081720255114232,-1.1646185045903557,0.0841242103052311,-2.5213695625438555
-0.0634065218603865,0.0071611139035485,-0.8884766025377541,-0.9832653958236678,-0.2620349263668526,0.2540140196292912,-0.1422747156502686,0.8563292320331295,1.8509158286704932,0.0769144891094198,1.0449015519099552,0.3398933232865874,-0.1409652498682038,-0.5544145225205178,0.0306152612684885,-0.8049411211277797,-0.7336052844597633,0.2328722621333852,1.2336428212454953,0.4690386623073161,0.4661997818773013,1.5557921461532842,1.6767733087167904,0.3868759941394413,-0.1448418670768623,-1.9391913729844064
-1.4964117188662929,-0.2467920511738235,1.0547257667740075,0.3649741078222931,-0.4481271887360059,0.1793487924024792,-0.4998291174717199,-1.0577330611030056,-1.5858890756625643,-0.1802832289758389,1.0866443638907592,0.0593224435348266,-0.0294695889742989,-1.2831257399866212,-1.4311412200269646,-0.5695276849775548,1.2550190880986074,-1.2290410552020965,0.5279539726231137,0.5594284230824939,0.8605323374414954,-0.3062618960794585,1.1450490907111224,-0.1477832637347935,0.1410846295677679,-0.8303803597204756
-0.6775358440116991,-2.539040521357432,-0.415394413411646,0.0149096994610295,0.079206701041569,-0.1721050989241243,-0.112457668873942,-0.8297201300314341,1.7790407266755903,1.49011534862075,0.0021901048726369,0.0276219004008618,0.0637774626996384,0.3046626084865186,-2.0015027411868718,0.72625874043077,0.4338561185514347,1.1101628377534398,-0.4563062370169905,0.5104097010728613,-0.4827090891918684,1.1086018946016432,0.0894888976260821,0.1234735523731357,-0.2789987908499226,2.157775275883209
0.8506131405715869,-0.5288598311550737,-0.3159208418945664,0.0566029120019042,-0.5370110740583004,-0.6980157482603895,-1.0245166178043352,-0.9745894932901024,0.4651361768504897,1.903628751772952,-0.3875761295885345,-0.2281767434231713,-1.0455171923303566,0.3375240203048952,-1.048569399741903,-0.1620268770365235,0.2986179435194955,-1.4164504114972096,-1.1292951439417611,-1.4927049032658537,1.8355905699399275,0.3166670576999871,-1.9885758078606175,0.3095261152008286,-0.8222039213037104,1.227465525580986
0.4073280801061016,0.445273933583867,-3.1044098538707687,0.3342364502590399,0.6247588114650895,-0.1471702577448839,0.7061372830494609,0.1009508223282287,-0.5797491943194977,-0.8496889717114445,0.8078338417926341,0.8152673436233194,1.8712185529046304,-0.4868454803262055,-0.3585786646743303,1.5546350737051104,-0.9174792498948946,-0.3699330830839057,-0.2263409270222994,-0.9621495717560968,0.0382222658307533,-0.2919786115003098,0.9771805990414584,-1.0004931999887248,-2.0128590072821635,0.2525212579052163
0.2674070651940901,0.9301747926493922,-0.7433623183354647,-1.858868632058219,2.1543237163623017,0.4799619930725044,2.4160908953063447,-0.4137546082912032,0.1039522787599994,0.0109128158404109,-0.3650445708263219,0.0855791952591588,1.489938738552488,-1.1461166964519052,-1.290678612318856,0.618150482130327,1.0366719771242392,-0.9809923681852184,-1.6044002835498972,-0.669813571938571,-0.8257245350088644,-0.0361612579748171,0.5007958371176242,-0.6034635604758458,-1.3449480071672903,1.86962071669216
1.3788503969837698,-0.4952629024303759,-0.040261238619128,0.6859509538384158,0.8051664518489725,-1.002536648359161,-0.7754298721728344,0.6238721313330267,-1.5119635405579892,0.9588665896522396,-1.2615179092195372,1.3291605426975246,-0.1103877494140869,0.5733113148980938,-0.2376606115925477,0.0996464334484204,-0.6882898772690881,1.0164603052841257,2.150546975047136,-1.0800709095029477,0.7673718104687365,1.9300615233832532,0.3615882127943248,-1.082944589046967,0.3668120028253408,1.2735398616678044
-1.4523998008042085,1.0983241948426177,1.760319987628999,-0.0729409755385045,0.2679526617748516,0.6233120820715005,-1.2141233475175413,1.1873956675094142,1.5418676304585168,-1.0549788118953964,0.2974083020602131,-1.2309317132947035,-1.6891105432201714,-0.9813142770452296,0.692665177201156,-0.8971366943250778,-0.1526116092383011,1.3258391761191362,-1.3349249831177146,0.376146415469884,-0.1783447593325337,0.8924111689614994,-0.5806310136484828,2.138453867002045,-0.2697404566367777,-0.5936832102639982
-0.0848441400973204,0.6265340158796285,-0.5456963430374314,-0.6451237248378734,-0.1588096900773464,-1.5603614683271796,1.1357311546966664,0.2838960686024913,-0.6191153999600164,-1.6663089061420275,0.557433942473566,-0.545230378615946,0.4846947437135724,0.5919307842085327,0.7766674757843235,0.0315612327140948,-0.236563254438744,-0.4974342837632306,-0.7624709153787136,0.0961398685605371,-2.2013589436181062,0.6843434248043457,-0.6456934030865751,0.1925155970876819,1.8047054229397472,0.3104334513449148
-1.4104968004814848,0.7161766084204844,-0.3731371695830004,0.6410362921378463,-0.7643700580693337,2.3379305711036555,0.3795495631041738,0.4435537560847315,0.9830712429678756,-0.1282908723286513,-1.1052774881330774,0.6316991179994571,0.3184562448331298,-0.1871977047213301,0.2656363642557525,0.0094460233843146,0.9983776764823316,0.4746667931797479,0.6993541231830627,0.5399042799914926,-1.3980457875392287,1.0212285309280478,-0.7591273233909706,0.2937073350539648,0.26865022572712,0.9398521075785132
